id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths
83243,Rental unit in Brooklyn · ★4.43 · 1 bedroom · 2 beds · 1 bath,453519,Julian,Brooklyn,Bushwick,40.68769,-73.91788,Entire home/apt,77.0,30,248,2023-12-18,1.6,1,360,2,No License,4.43 ,1,2,1
592160838482377458,Guest suite in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,114178652,Isabelle,Brooklyn,Bedford-Stuyvesant,40.68278,-73.94362,Entire home/apt,100.0,30,7,2023-11-09,0.36,4,230,3,No License,5.0 ,1,1,1
741856106447591515,Serviced apartment in New York · Studio · 1 bed · 1 bath,162280872,Urban Furnished,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,119.0,30,2,2023-04-06,0.19,256,364,2,No License,No rating,Studio,1,1
648686501635596386,Rental unit in Brooklyn · ★4.69 · 3 bedrooms · 3 beds · 1 bath,458389211,Vernette,Brooklyn,Bedford-Stuyvesant,40.67985,-73.90589,Entire home/apt,145.0,30,26,2023-09-11,1.38,1,355,12,No License,4.69 ,3,3,1
32354513,Rental unit in Brooklyn · ★4.64 · Studio · 2 beds · 1 bath,242924411,James And Laureta,Brooklyn,Bedford-Stuyvesant,40.68358,-73.95284,Entire home/apt,107.0,1,223,2023-12-14,3.86,7,169,49,Exempt,4.64 ,Studio,2,1
809230341084700820,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,61263200,Ethan,Brooklyn,Bedford-Stuyvesant,40.68305609999999,-73.92111349999999,Private room,49.0,30,1,2023-03-22,0.1,2,180,1,No License,No rating,1,1,1
51288172,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,2788934,Andrew,Manhattan,Upper West Side,40.80007,-73.95926,Private room,83.0,30,3,2023-11-05,0.12,3,4,2,No License,5.0 ,1,1,1
49755231,Rental unit in Brooklyn · 1 bedroom · 2 shared baths,396629612,Outpost Club,Brooklyn,Williamsburg,40.71621,-73.95665,Private room,74.0,30,2,2023-05-30,0.06,12,299,1,No License,No rating,1,1,2
692125334129380493,Home in Queens · ★4.56 · 1 bedroom · 2 beds · 1.5 baths,101491116,Tong,Queens,Richmond Hill,40.695188,-73.8350487,Private room,80.0,30,41,2023-12-05,2.59,2,64,27,No License,4.56 ,1,2,1.5
29990168,Rental unit in Brooklyn · ★4.67 · 1 bedroom · 2 beds · 1 bath,9864136,Anthony,Brooklyn,Bushwick,40.68653,-73.91388,Entire home/apt,135.0,30,9,2022-09-01,0.15,19,365,0,No License,4.67 ,1,2,1
52855744,Loft in New York · 1 bedroom · 1 bed · 1 bath,7389352,Chris,Brooklyn,Greenpoint,40.72555,-73.95576,Entire home/apt,200.0,30,1,2021-12-18,0.04,1,263,0,No License,No rating,1,1,1
44189936,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,2867137,Avi,Manhattan,Kips Bay,40.74293,-73.97318,Entire home/apt,175.0,30,2,2021-10-03,0.07,91,340,0,No License,No rating,1,1,1
836471236610126498,Condo in Brooklyn · ★4.81 · 2 bedrooms · 2 beds · 1 bath,385866112,Sooyoung,Brooklyn,Bushwick,40.6864157,-73.9095853,Entire home/apt,182.0,30,16,2023-09-27,1.74,1,165,16,No License,4.81 ,2,2,1
800975213816402823,Rental unit in New York · ★3.60 · 1 bedroom · 1 bed · 1 shared bath,71400423,Maria,Manhattan,East Harlem,40.79398828561203,-73.94719684277997,Private room,29.0,30,5,2023-11-04,0.43,4,153,5,No License,3.60 ,1,1,1
17434977,Rental unit in Brooklyn · ★4.76 · Studio · 2 beds · 1 bath,49704571,Krzysztof,Brooklyn,Greenpoint,40.7208,-73.94238,Entire home/apt,89.0,30,17,2023-09-07,0.21,8,174,5,No License,4.76 ,Studio,2,1
731800309107118826,Rental unit in Brooklyn · ★4.73 · 1 bedroom · 2 beds · 1 bath,7777783,Emmanuel,Brooklyn,Williamsburg,40.70866,-73.95203,Private room,105.0,3,45,2023-12-17,3.08,1,288,35,OSE-STRREG-0000084,4.73 ,1,2,1
700850368069608837,Rental unit in Brooklyn · ★4.60 · 1 bedroom · 1 bed · 1.5 shared baths,476583892,Gus,Brooklyn,Bushwick,40.6915,-73.9123,Private room,150.0,30,40,2023-08-11,2.49,9,365,24,No License,4.60 ,1,1,1.5
46695446,Rental unit in Brooklyn · ★4.33 · 1 bedroom · 1 bed · 1.5 shared baths,9864136,Anthony,Brooklyn,Bushwick,40.68648,-73.9155,Private room,45.0,30,3,2023-04-01,0.08,19,310,1,No License,4.33 ,1,1,1.5
857967724039296308,Rental unit in New York · ★3.0 · 1 bedroom · 1 bed · 1 shared bath,497746652,Leo,Manhattan,Morningside Heights,40.80277949637711,-73.95851182329305,Private room,40.0,30,3,2023-06-09,0.33,5,365,3,No License,3.0 ,1,1,1
661479822799553764,Rental unit in Brooklyn · ★3.82 · 3 bedrooms · 3 beds · 2 baths,177038905,Crystal,Brooklyn,Bedford-Stuyvesant,40.68456,-73.9201,Entire home/apt,167.0,30,11,2023-11-02,0.69,4,331,4,No License,3.82 ,3,3,2
923900704452428974,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,22098752,Eric,Brooklyn,Bushwick,40.68278570973208,-73.9069326594472,Entire home/apt,110.0,30,2,2023-07-31,0.34,1,333,2,No License,No rating,1,1,1
875889124002067051,Serviced apartment in New York · 2 bedrooms · 3 beds · 1 bath,162280872,Urban Furnished,Manhattan,Upper East Side,40.7742384,-73.9486798,Entire home/apt,167.0,30,1,2023-10-31,0.44,256,288,1,No License,No rating,2,3,1
53494944,Rental unit in Brooklyn · ★4.78 · 1 bedroom · 1 private bath,60666744,Amani,Brooklyn,Bushwick,40.68972,-73.91105,Private room,91.0,30,51,2023-09-02,1.99,2,90,22,No License,4.78 ,1,1,1
896536679580590826,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,300387780,Tobias,Brooklyn,Williamsburg,40.71806,-73.95905,Private room,100.0,30,5,2023-09-25,0.75,2,165,5,No License,5.0 ,1,1,1
53364824,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,42311387,Antoine,Manhattan,Upper East Side,40.77255,-73.94665,Entire home/apt,229.0,30,7,2023-07-16,0.28,1,186,3,No License,5.0 ,1,1,1
50652330,Serviced apartment in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,3223938,Eugene,Brooklyn,Bushwick,40.68941,-73.91857,Private room,40.0,90,2,2022-06-01,0.09,589,97,0,No License,No rating,1,1,1
18971993,Rental unit in New York · ★4.78 · 1 bedroom · 1 bed · 1 shared bath,128237188,Mante,Manhattan,East Harlem,40.79681,-73.94515,Private room,55.0,30,138,2023-10-10,1.78,1,312,18,No License,4.78 ,1,1,1
50971404,Rental unit in Brooklyn · ★4.90 · 3 bedrooms · 6 beds · 1 bath,3211428,Julia,Brooklyn,Bushwick,40.68776,-73.90614,Entire home/apt,205.0,30,31,2023-11-14,1.09,1,230,13,No License,4.90 ,3,6,1
792071572004799347,Rental unit in Brooklyn · 1 bedroom · 1 bed · 2 shared baths,493207893,Leo,Brooklyn,Williamsburg,40.70709674077416,-73.94905173931755,Private room,59.0,30,1,2023-11-25,0.7,6,365,1,No License,No rating,1,1,2
993472908889992230,Rental unit in New York · ★4.60 · 3 bedrooms · 1 bed · 3 baths,3660702,Greg,Manhattan,Chelsea,40.74612141705314,-73.9925068245877,Private room,50.0,1,5,2023-12-21,1.61,7,203,5,Exempt,4.60 ,3,1,3
53340040,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,31522757,Willy,Brooklyn,Williamsburg,40.70662,-73.94778,Entire home/apt,130.0,30,3,2023-07-07,0.16,1,309,1,No License,5.0 ,1,1,1
706103073370158062,Rental unit in New York · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,475127789,Deniz,Manhattan,Harlem,40.8016737387895,-73.9589818561241,Private room,50.0,30,66,2023-12-02,4.79,2,42,58,No License,4.86 ,1,1,1
1016229130708200152,Home in New York · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,544652279,Rop,Manhattan,Harlem,40.81167171519237,-73.94215547270929,Private room,85.0,1,10,2023-12-20,4.92,3,87,10,Exempt,4.40 ,1,1,1
549267401307239917,Rental unit in New York · 1 bedroom · 1 shared bath,345938275,Outpost Club,Manhattan,East Harlem,40.79024,-73.94791,Private room,41.0,30,1,2022-08-30,0.06,7,257,0,No License,No rating,1,1,1
670935545121631494,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,47119244,Bacho,Manhattan,East Harlem,40.795567499195165,-73.95002257937621,Private room,115.0,30,5,2022-11-12,0.32,1,365,0,No License,5.0 ,1,1,1
50879115,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,360780711,Sia,Manhattan,Harlem,40.80045,-73.9538,Private room,88.0,30,109,2023-12-12,3.74,1,365,37,No License,4.87 ,1,1,1
48547934,Home in Brooklyn · ★4.33 · 1 bedroom · 1 bed · 1.5 baths,28722667,Qudsia,Brooklyn,Flatlands,40.62478,-73.92881,Private room,29.0,30,18,2023-12-05,0.62,1,136,4,No License,4.33 ,1,1,1.5
51966299,Boutique hotel in New York · Studio · 1 bed · 1 private bath,395671107,Esplanade 99,Manhattan,Upper West Side,40.79751,-73.9707,Private room,65.0,30,1,2021-11-30,0.04,19,179,0,No License,No rating,Studio,1,1
986778683331694713,Rental unit in New York · ★4.60 · 1 bedroom · 3 beds · 1 bath,314025551,Madison,Manhattan,Chelsea,40.75013944625673,-74.00272134762609,Entire home/apt,109.0,1,10,2024-01-02,3.16,2,233,10,Exempt,4.60 ,1,3,1
52967909,Rental unit in Brooklyn · ★4.76 · 1 bedroom · 2 beds · 1 private bath,8661571,Naa-Sakle,Brooklyn,Bedford-Stuyvesant,40.68183,-73.92113,Private room,106.0,30,38,2023-12-11,1.45,1,340,18,No License,4.76 ,1,2,1
45578986,Rental unit in New York · ★4.80 · Studio · 1 bed · 1 bath,51501835,Jeniffer,Manhattan,Upper East Side,40.78225,-73.95408,Entire home/apt,95.0,30,5,2023-10-22,0.22,139,364,4,No License,4.80 ,Studio,1,1
18359018,Rental unit in New York · ★4.64 · Studio · 1 bed · 1 bath,51501835,Jeniffer,Manhattan,Upper East Side,40.78118,-73.95306,Entire home/apt,100.0,30,11,2023-01-12,0.16,139,365,1,No License,4.64 ,Studio,1,1
9324841,Loft in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,9659504,Danny,Brooklyn,Williamsburg,40.71499,-73.9463,Entire home/apt,300.0,30,10,2021-08-27,0.1,1,89,0,No License,5.0 ,1,1,1
37002006,Condo in Brooklyn · ★4.94 · 1 bedroom · 1 bed · 1 bath,9614389,Adam,Brooklyn,Williamsburg,40.71147,-73.94896,Entire home/apt,270.0,30,89,2023-08-27,1.67,1,41,28,No License,4.94 ,1,1,1
15343302,Rental unit in New York · ★5.0 · 2 bedrooms · 2 beds · 1 bath,28629925,Michelle,Manhattan,Harlem,40.81011,-73.94404,Entire home/apt,250.0,30,5,2022-07-17,0.26,1,364,0,No License,5.0 ,2,2,1
5231817,Rental unit in New York · ★4.43 · 1 bedroom · 1 bed · 1 bath,2119276,Urban Furnished,Manhattan,Upper East Side,40.75966,-73.96124,Entire home/apt,119.0,30,14,2023-12-30,0.14,54,279,1,No License,4.43 ,1,1,1
870420092221946863,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,23772724,The Local Stay,Manhattan,Upper East Side,40.78185234345066,-73.94543096169875,Entire home/apt,92.0,30,1,2023-12-13,1.0,68,241,1,No License,No rating,2,2,1
744749403071337881,Rental unit in New York · 2 bedrooms · 3 beds · 2 baths,113723310,MyNyHousing,Manhattan,East Harlem,40.78695,-73.94853,Entire home/apt,200.0,30,2,2023-11-20,0.73,60,364,2,No License,No rating,2,3,2
4472978,Rental unit in New York · ★4.92 · Studio · 1 bed · 1 bath,5800619,Catia,Manhattan,Chelsea,40.75398,-73.99982,Entire home/apt,245.0,30,337,2023-12-15,3.34,2,281,46,No License,4.92 ,Studio,1,1
803164825503033179,Rental unit in New York · ★5.0 · 3 bedrooms · 3 beds · 3 baths,66989673,Theresa,Manhattan,Upper East Side,40.77810631619634,-73.95430890116126,Entire home/apt,950.0,30,7,2023-12-04,0.76,1,364,7,No License,5.0 ,3,3,3
45378043,Rental unit in New York · 1 bedroom · 1 bed · 0 shared baths,305240193,June,Manhattan,Upper East Side,40.776683131766944,-73.94496253081346,Private room,92.0,30,1,2023-05-23,0.13,348,362,1,No License,No rating,1,1,0
859283264753786335,Rental unit in New York · ★4.80 · 3 bedrooms · 3 beds · 2 baths,486475503,Brandy,Manhattan,Upper East Side,40.78155,-73.9564,Entire home/apt,318.0,30,10,2023-07-18,1.1,2,125,10,No License,4.80 ,3,3,2
762913725556641417,Rental unit in Queens · ★4.81 · 1 bedroom · 2 beds · 1 bath,471850331,Zipporah,Queens,St. Albans,40.70495,-73.75051,Entire home/apt,100.0,30,21,2023-04-23,1.59,2,364,19,No License,4.81 ,1,2,1
656572443194920483,Townhouse in Brooklyn · ★4.85 · 1 bedroom · 1 bed · 1 private bath,24273714,Aracelis,Brooklyn,Flatbush,40.63308,-73.95073,Private room,50.0,30,39,2023-12-01,2.23,9,229,26,No License,4.85 ,1,1,1
46335178,Rental unit in New York · ★4.60 · Studio · 1 bed · 1 bath,51501835,Jeniffer,Manhattan,Upper East Side,40.78213,-73.95269,Entire home/apt,95.0,30,5,2022-01-04,0.16,139,287,0,No License,4.60 ,Studio,1,1
529737934145319533,Rental unit in Brooklyn · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,432233993,Bruce,Brooklyn,Bay Ridge,40.62159,-74.02258,Private room,72.0,30,45,2023-11-04,2.05,6,258,21,No License,4.91 ,1,1,1.5
984445638191850238,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,520241649,Regina,Manhattan,SoHo,40.72308560547004,-74.00409227189833,Entire home/apt,175.0,5,1,2023-12-02,0.83,1,340,1,Exempt,No rating,1,1,1
707396,Condo in New York · ★4.87 · 2 bedrooms · 3 beds · 1 private bath,3636235,Ari,Manhattan,East Village,40.72544,-73.9805,Private room,499.0,30,140,2023-09-05,1.03,1,180,7,No License,4.87 ,2,3,1
993725705481168852,Rental unit in New York · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,243489304,Jack,Manhattan,Lower East Side,40.71312012658475,-73.98702905387101,Private room,83.0,3,4,2023-12-17,2.07,8,201,4,Exempt,4.0 ,1,1,1
51510371,Townhouse in Brooklyn · ★4.64 · 1 bedroom · 1 bed · 1 private bath,363928053,Chida,Brooklyn,Kensington,40.64344,-73.98187,Private room,53.0,30,25,2023-09-30,0.89,8,218,19,No License,4.64 ,1,1,1
699739396985754578,Rental unit in Queens · ★4.74 · 1 bedroom · 1 bed · 1 bath,130186976,Challen,Queens,St. Albans,40.69251,-73.75652,Entire home/apt,169.0,30,34,2023-05-21,2.14,1,365,20,No License,4.74 ,1,1,1
651449714253705996,Rental unit in New York · ★4.93 · 1 bedroom · 1 bed · 1 bath,21849863,Justin,Manhattan,East Village,40.72561549037079,-73.9840586115089,Entire home/apt,99.0,30,43,2023-12-27,4.1,1,53,43,No License,4.93 ,1,1,1
912574354751697614,Rental unit in New York · 1 bedroom · 1 bed · 2 shared baths,480603123,Angel,Manhattan,Lower East Side,40.7152692973966,-73.9814778268193,Private room,40.0,30,1,2023-09-09,0.25,11,245,1,No License,No rating,1,1,2
721762,Rental unit in New York · ★4.71 · 1 bedroom · 1 bed · 1 bath,3726366,Damian,Manhattan,East Village,40.72585,-73.98542,Entire home/apt,89.0,30,95,2023-05-31,0.7,1,66,3,No License,4.71 ,1,1,1
12190880,Rental unit in New York · ★4.87 · 1 bedroom · 1 bed · 1 private bath,65527002,Sissy,Manhattan,Upper West Side,40.79512,-73.96325,Private room,90.0,30,90,2023-09-29,1.19,1,146,3,No License,4.87 ,1,1,1
1006790907208361631,Rental unit in New York · ★4.86 · 1 bedroom · 1 bed · 1 bath,537267374,Renato,Manhattan,Upper East Side,40.77669,-73.95299,Entire home/apt,149.0,3,7,2023-12-18,3.44,1,311,7,OSE-STRREG-1048755,4.86 ,1,1,1
318021,Rental unit in New York · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,1632149,Michael,Manhattan,Harlem,40.80272,-73.95316,Private room,110.0,30,91,2023-11-19,0.67,1,137,12,No License,4.97 ,1,1,1
49835791,Rental unit in Brooklyn · ★4.82 · 1 bedroom · 1 bed · 1 bath,50377301,Ishmael,Brooklyn,Williamsburg,40.70765,-73.94983,Entire home/apt,165.0,30,155,2023-10-27,4.92,1,180,45,No License,4.82 ,1,1,1
52824025,Rental unit in Brooklyn · ★4.82 · 2 bedrooms · 2 beds · 1 bath,307345384,Luis,Brooklyn,Williamsburg,40.71307,-73.95633,Entire home/apt,390.0,30,22,2023-11-26,0.83,1,365,10,No License,4.82 ,2,2,1
50695926,Serviced apartment in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,3223938,Eugene,Brooklyn,Bushwick,40.6898,-73.92042,Private room,31.0,90,1,2022-05-01,0.05,589,0,0,No License,No rating,1,1,1
198478,Rental unit in New York · ★4.83 · 1 bedroom · 1 bed · 1 bath,968805,Lennay,Manhattan,Upper East Side,40.7794,-73.95096,Private room,70.0,30,41,2023-08-14,0.38,1,158,1,No License,4.83 ,1,1,1
8664611,Townhouse in Staten Island · ★4.89 · Studio · 3 beds · 1 bath,45519775,Ayman,Staten Island,West Brighton,40.62872,-74.12154,Entire home/apt,86.0,30,230,2023-08-29,2.29,1,261,6,No License,4.89 ,Studio,3,1
811019070484969678,Home in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,496664883,H Two E,Brooklyn,Bushwick,40.6905,-73.91028,Private room,140.0,30,3,2023-10-08,0.36,4,365,3,No License,5.0 ,1,1,1
878968737926148644,Rental unit in New York · 1 bedroom · 1 bed · 1.5 baths,488737581,Leo,Manhattan,Harlem,40.80296,-73.95639,Private room,51.0,30,2,2023-11-05,0.3,17,365,2,No License,No rating,1,1,1.5
776013736440101802,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,867225,Rahul,Manhattan,Morningside Heights,40.80634,-73.95905,Private room,80.0,31,3,2023-12-31,0.25,2,238,3,No License,5.0 ,1,1,1
40347199,Rental unit in Brooklyn  · ★4.81 · 4 bedrooms · 7 beds · 3 baths,148725429,Javier,Brooklyn,Bedford-Stuyvesant,40.68697,-73.91785,Entire home/apt,599.0,30,109,2023-10-28,2.48,2,365,25,No License,4.81 ,4,7,3
15381675,Condo in Brooklyn · ★4.93 · 1 bedroom · 1 bed · 1 private bath,98341498,Gabriel,Brooklyn,Bushwick,40.6881103515625,-73.9118423461914,Private room,104.0,30,92,2023-11-29,1.07,1,358,13,No License,4.93 ,1,1,1
846546411200661715,Rental unit in New York · ★4.63 · 2 bedrooms · 3 beds · 1 bath,481452777,Jude,Manhattan,Harlem,40.8174733,-73.94419090000001,Entire home/apt,254.0,1,40,2023-12-22,4.3,12,336,40,Exempt,4.63 ,2,3,1
43725737,Loft in Brooklyn · ★4.38 · 2 bedrooms · 5 beds · 2 baths,300293489,Raquel,Brooklyn,Bedford-Stuyvesant,40.69152,-73.95548,Entire home/apt,285.0,30,42,2023-11-06,2.12,2,365,20,No License,4.38 ,2,5,2
53292314,Rental unit in New York · ★5.0 · 1 bedroom · 1 bed · 1 bath,41135932,Renay,Manhattan,Chelsea,40.73961,-73.99441,Entire home/apt,189.0,30,14,2023-09-04,0.57,1,76,7,No License,5.0 ,1,1,1
6685220,Home in Brooklyn · 5 bedrooms · 1 bed · 2 baths,34991003,Karen,Brooklyn,East Flatbush,40.64434,-73.92383,Private room,40.0,30,1,2023-12-16,1.0,4,269,1,No License,No rating,5,1,2
33276141,Villa in New York · 1 bedroom · 2 beds · 2 shared baths,158181451,Sophia,Queens,Flushing,40.74821,-73.82934,Private room,50.0,30,2,2019-11-30,0.03,8,365,0,No License,No rating,1,2,2
3780113,Rental unit in New York · ★4.72 · 1 bedroom · 2 beds · 1 bath,5785240,Laurent,Manhattan,Harlem,40.8096,-73.94712,Entire home/apt,120.0,30,145,2023-09-09,1.28,1,294,19,No License,4.72 ,1,2,1
940600395412265432,Home in The Bronx · ★4.83 · 1 bedroom · 1 bed · 1 private bath,429935341,Criss,Bronx,Parkchester,40.82949,-73.87561,Private room,51.0,30,12,2023-11-30,2.25,6,179,12,No License,4.83 ,1,1,1
51307520,Condo in New York · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,402215343,Dali,Manhattan,Harlem,40.79977798461914,-73.95462799072266,Private room,72.0,30,4,2023-06-25,0.21,8,365,2,No License,4.25 ,1,1,1
647623852337935394,Home in Brooklyn · ★4.83 · 1 bedroom · 1 bed · 1 private bath,239103551,Yonette,Brooklyn,Brownsville,40.6641821,-73.9129914,Private room,130.0,30,29,2023-08-20,1.54,1,364,12,No License,4.83 ,1,1,1
892715489775350685,Townhouse in New York · ★4.86 · 4 bedrooms · 6 beds · 2.5 baths,269120575,Jessica,Manhattan,Harlem,40.82369190304121,-73.9445225184541,Entire home/apt,508.0,3,7,2023-12-17,0.91,4,179,7,Exempt,4.86 ,4,6,2.5
52611423,Home in Queens · ★4.77 · 1 bedroom · 1 bed · 1 private bath,269909179,Claudia,Queens,Woodside,40.75193,-73.90049,Private room,90.0,30,122,2023-12-02,4.47,1,176,42,No License,4.77 ,1,1,1
47812540,Home in Queens · ★5.0 · 1 bedroom · 1 bed · 1 private bath,151421618,Adesh,Queens,Ozone Park,40.68315,-73.84434,Private room,57.0,30,4,2022-03-23,0.13,3,89,0,No License,5.0 ,1,1,1
4058515,Loft in Brooklyn · ★5.0 · Studio · 1 bed · 1 bath,325994,Paddy,Brooklyn,Bedford-Stuyvesant,40.69171,-73.95997,Entire home/apt,100.0,30,8,2023-06-08,0.07,1,217,2,No License,5.0 ,Studio,1,1
176135,Rental unit in Brooklyn · ★4.68 · 1 bedroom · 1 bed · 1 bath,842125,Jenna,Brooklyn,Crown Heights,40.67545,-73.96096,Entire home/apt,112.0,30,31,2019-08-09,0.21,1,56,0,No License,4.68 ,1,1,1
3791325,Rental unit in Brooklyn · ★4.87 · 1 bedroom · 2 beds · 1 bath,3028267,Vernon,Brooklyn,Clinton Hill,40.69375,-73.96576,Entire home/apt,250.0,30,38,2023-11-25,0.34,1,358,19,No License,4.87 ,1,2,1
623052451160158796,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,84330585,Marissa,Brooklyn,Crown Heights,40.66504,-73.95155,Entire home/apt,94.0,30,1,2023-08-05,0.19,1,108,1,No License,No rating,1,1,1
646458,Rental unit in Brooklyn · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,415660,Carmen,Brooklyn,Williamsburg,40.71406,-73.96749,Private room,100.0,30,8,2019-11-01,0.06,1,89,0,No License,4.86 ,1,1,1
49733510,Home in Brooklyn · ★4.99 · 2 bedrooms · 2 beds · 1 bath,13303603,Jeff,Brooklyn,Bushwick,40.69398,-73.91984,Entire home/apt,159.0,30,138,2023-10-22,4.72,1,200,35,No License,4.99 ,2,2,1
707496211211601591,Rental unit in Queens · ★4.61 · 1 bedroom · 3 beds · 1 bath,461612241,Sulman,Queens,Jackson Heights,40.7553,-73.88112,Entire home/apt,115.0,30,38,2023-11-21,2.8,1,365,32,No License,4.61 ,1,3,1
